X,Y,FID,F560,Location,Latitude,Longitude,Shelter,Bench
-8399716.17507948,5688162.5377908,3081,1025,NAVAN / AD. 4397,45.421741,-75.455935, , 
-8399016.75470637,5688024.87277548,3082,1022,NAVAN / AD. 4537,45.420873,-75.449652, , 
-8399463.59115508,5688114.95748593,3083,1023,NAVAN / CANARY,45.421441,-75.453666, , 
-8399010.63213242,5688054.84800883,3084,1021,NAVAN / AD. 4537,45.421062,-75.449597, , 
-8398627.13635949,5688118.28781207,3085,2267,NAVAN / MILTON,45.421462,-75.446152, , 
-8398644.61352528,5688092.75317258,3086,2268,NAVAN / MILTON,45.421301,-75.446309, , 
-8398008.8677429,5688411.2274887,3087,2269,MUSTANG / NAVAN,45.423309,-75.440598, , 
-8398050.27859339,5688399.01487315,3088,2270,NAVAN / MUSTANG,45.423232,-75.44097, , 
-8397888.30873302,5687840.26513547,3089,2271,MUSTANG / GALAXIE,45.419709,-75.439515, , 
-8397902.55762782,5687838.9963733,3090,928,MUSTANG / GALAXIE,45.419701,-75.439643, , 
-8397774.98549087,5687586.04001281,3091,2272,METEOR / MUSTANG,45.418106,-75.438497, , 
-8397753.94610709,5687567.32628388,3092,2273,METEOR / MUSTANG,45.417988,-75.438308, , 
-8397469.30216982,5687684.84276318,3093,2274,METEOR / SMITH,45.418729,-75.435751, , 
-8397425.10833205,5687689.91772934,3094,2275,METEOR / SMITH,45.418761,-75.435354, , 
-8396979.05113349,5687863.73719042,3095,2276,SMITH / FOREST LEA,45.419857,-75.431347, , 
-8397017.79031617,5687838.67906349,3096,2277,SMITH / FOREST LEA,45.419699,-75.431695, , 
-8396537.22407558,5688034.86386902,3097,2278,SMITH / TRIM,45.420936,-75.427378, , 
-8396486.12842935,5688027.09252191,3098,2279,SMITH / TRIM,45.420887,-75.426919, , 
-8396381.71074668,5687858.66212269,3099,2280,TRIM / FOREST LEA,45.419825,-75.425981, , 
-8396226.86533403,5687418.41078447,3100,2281,TRIM / FOREST LEA,45.417049,-75.42459, , 
-8395971.60976579,5687255.22502206,3101,2282,DELSON / BARNWELL,45.41602,-75.422297, , 
-8395299.46265748,5687423.16801173,3102,2283,DELSON / BARNWELL,45.417079,-75.416259, , 
-8395389.29748722,5687721.16014086,3103,2284,DELSON / VILLEROY,45.418958,-75.417066, , 
-8395715.24095705,5688186.16832325,3104,2285,COLONIAL / DELSON,45.42189,-75.419994, , 
-8395868.86185409,5688165.86740479,3105,2287,COLONIAL / HENN,45.421762,-75.421374, , 
-8395787.26466752,5688192.98823177,3106,3738,COLONIAL / AD. 1296,45.421933,-75.420641, , 
-8394518.66775257,5688361.58331821,3107,3713,COLONIAL / FRANK KENNY,45.422996,-75.409245, , 
-8394531.02421612,5688394.57317301,3108,3737,COLONIAL / FRANK KENNY,45.423204,-75.409356, , 
-8393598.27818075,5688784.27503392,3109,3714,COLONIAL / AD. 1759,45.425661,-75.400977, , 
-8393632.11930085,5688806.16355337,3110,3736,COLONIAL / AD. 1740,45.425799,-75.401281, , 
-8392660.18872681,5689243.78633782,3111,3715,COLONIAL / ROCKDALE,45.428558,-75.39255, , 
-8392678.22247761,5689272.65531174,3112,3735,COLONIAL / ROCKDALE,45.42874,-75.392712, , 
-8390787.90604635,5689967.12440371,3113,3716,COLONIAL / HEUVELMANS,45.433118,-75.375731, , 
-8390747.27442417,5690019.47352047,3114,3734,COLONIAL / HEUVELMANS,45.433448,-75.375366, , 
-8389882.43330212,5690314.22062657,3115,3717,COLONIAL / AD. 2455,45.435306,-75.367597, , 
-8389896.23691904,5690344.36215825,3116,3733,COLONIAL / AD. 2454,45.435496,-75.367721, , 
-8389052.6578197,5690634.99484376,3117,3718,COLONIAL / DUNNING,45.437328,-75.360143, , 
-8388991.98869746,5690695.59743238,3118,3732,COLONIAL / DUNNING,45.43771,-75.359598, , 
-8387804.7662969,5691133.94736386,3119,3719,COLONIAL / DESSAINT,45.440473,-75.348933, , 
-8387269.31936795,5691295.14117985,3120,3720,SARSFIELD / COLONIAL,45.441489,-75.344123, , 
-8387109.57588873,5691088.25515889,3121,3721,3585 SARSFIELD,45.440185,-75.342688, , 
-8387281.67582581,5691396.20610508,3122,3722,SARSFIELD / COLONIAL,45.442126,-75.344234, , 
-8387392.1047727,5691629.11988516,3123,3727,SARSFIELD / AD. 3420,45.443594,-75.345226, , 
-8387448.54374276,5691864.1023949,3124,3723,SARSFIELD / DESSAINT,45.445075,-75.345733, , 
-8387497.85828233,5691900.59584304,3125,3728,DESSAINT / SARSFIELD,45.445305,-75.346176, , 
-8387508.87891106,5691923.6026586,3126,3724,DESSAINT / SARSFIELD,45.44545,-75.346275, , 
-8387874.34090554,5691740.34311188,3127,3725,DESSAINT / AD. 3420,45.444295,-75.349558, , 
-8387854.74867506,5691720.03405989,3128,3729,DESSAINT / AD. 3415,45.444167,-75.349382, , 
-8387831.48295167,5691452.68872531,3129,3726,DESSAINT / ST HUGHES,45.442482,-75.349173, , 
-8387808.10586176,5691402.39378923,3130,3730,DESSAINT / ST HUGHES,45.442165,-75.348963, , 
-8387774.04210663,5691193.44277446,3131,3731,DESSAINT / COLONIAL,45.440848,-75.348657, , 
-8396530.3222677,5688238.82449587,3132,2288,TRIM / AD. 3435,45.422222,-75.427316, , 
-8396636.96634086,5688664.20678566,3133,2289,HENN / TRIM,45.424904,-75.428274, , 
-8396355.99593762,5688718.92745181,3134,935,HENN / AUGUST,45.425249,-75.42575, , 
-8396254.69520991,5688636.29143699,3135,2290,HENN / LOEPER,45.424728,-75.42484, , 
-8396036.62032698,5688352.06736087,3136,2291,HENN / LOEPER,45.422936,-75.422881, , 
-8396006.11878609,5688180.45880225,3137,2292,HENN / COLONIAL,45.421854,-75.422607, , 
-8396338.63010444,5688102.11009474,3138,2293,COLONIAL / TRIM,45.42136,-75.425594, , 
-8396195.0279615,5688097.35205394,3139,3739,COLONIAL / FAIRGREEN,45.42133,-75.424304, , 
-8399473.27573457,5695926.58151861,3140,595,INNES / TRIM,45.470673,-75.453753, , 
-8398822.83580153,5696236.60383125,3141,437,VALIN / INNES,45.472626,-75.44791, , 
-8398886.73321079,5696361.69535675,3142,438,VALIN / PINE VISTA,45.473414,-75.448484, , 
-8398979.68501695,5696547.11342358,3143,439,VALIN / TRAIL SIDE,45.474582,-75.449319,Y, 
-8399062.2841045,5696549.65345931,3144,440,VALIN / TIMBERTRAIL,45.474598,-75.450061, , 
-8399366.85422282,5696667.92297637,3145,441,VALIN / MONDAVI,45.475343,-75.452797, , 
-8399406.92924257,5696649.82526013,3146,442,VALIN / MONDAVI,45.475229,-75.453157, , 
-8399604.41004385,5696468.21510854,3147,443,VALIN / BREEZEWOOD,45.474085,-75.454931,Y, 
-8399668.64141149,5696341.85218432,3148,444,VALIN / TRIM,45.473289,-75.455508, , 
-8400725.84282168,5697168.4827004,3149,3297,SPRINGRIDGE / TRIM,45.478496,-75.465005, , 
-8400694.45071487,5697173.72179941,3150,3246,SPRINGRIDGE / TRIM,45.478529,-75.464723, , 
-8400630.33066747,5697397.26015171,3151,3259,SPRINGRIDGE / PEPPERGRASS,45.479937,-75.464147, , 
-8400569.66152504,5697470.76863834,3152,3247,SPRINGRIDGE / LOBELIA,45.4804,-75.463602, , 
-8400660.49826033,5697711.93800906,3153,3258,SPRINGRIDGE / CAPRIHANI,45.481919,-75.464418, , 
-8400658.60582846,5697751.94829506,3154,3248,SPRINGRIDGE / CAPRIHANI,45.482171,-75.464401, , 
-8400918.20296709,5697718.1301874,3155,3257,SPRINGRIDGE / PEPPERGRASS,45.481958,-75.466733, , 
-8400921.98783112,5697752.42473359,3156,3249,SPRINGRIDGE / HEATHERSTONE,45.482174,-75.466767, , 
-8401132.71569656,5697528.08373838,3157,3256,SPRINGRIDGE / TRIM,45.480761,-75.46866, , 
-8401140.95334168,5697553.8040918,3158,3250,SPRINGRIDGE / BIRDSEYE,45.480923,-75.468734, , 
-8401396.98825586,5697686.21755302,3159,3255,TRIM / TEMPO PATHWAY,45.481757,-75.471034, , 
-8401421.58987163,5697735.75399427,3160,3251,TRIM / TEMPO PATHWAY,45.482069,-75.471255,Y, 
-8401687.64352679,5698009.79712153,3161,3254,TRIM / WATTERS,45.483795,-75.473645, , 
-8401718.36769521,5698101.72883067,3162,3253,TRIM / WATTERS,45.484374,-75.473921,Y, 
-8401964.38377302,5698311.63525246,3163,3276,TRIM / PATHWAY,45.485696,-75.476131, , 
-8401854.51141999,5698335.45241473,3164,3277,TRIM / ANTIGONISH,45.485846,-75.475144, , 
-8401831.91340859,5698988.70392357,3165,1407,OLD MONTRÉAL / GERALD,45.48996,-75.474941, , 
-8401831.57944406,5699014.42846476,3166,1408,OLD MONTRÉAL / GERALD,45.490122,-75.474938, , 
-8401629.42313401,5699220.70375568,3167,1409,OLD MONTRÉAL / AVEIA,45.491421,-75.473122, , 
-8401665.49065799,5699233.72516539,3168,1410,OLD MONTRÉAL / DAIRY,45.491503,-75.473446, , 
-8401094.42147523,5699579.27520538,3169,1411,OLD MONTRÉAL / AD. 1138,45.493679,-75.468316, , 
-8401096.31390752,5699699.96688184,3170,1412,FAMILLE-LAPORTE / OLD MONTRÉAL,45.494439,-75.468333,Y, 
-8399701.81424865,5701037.52961764,3171,1415,COX COUNTRY / OLD MONTRÉAL,45.502861,-75.455806, , 
-8399717.73293873,5701020.53486771,3172,1414,COX COUNTRY / OLD MONTRÉAL,45.502754,-75.455949, , 
-8399625.56040308,5700875.04834749,3173,1417,COX COUNTRY / SEQUOIA,45.501838,-75.455121, , 
-8399648.49222073,5700863.93049009,3174,1416,COX COUNTRY / OLD MONTRÉAL,45.501768,-75.455327, , 
-8399324.77518733,5700238.01679312,3175,1419,COX COUNTRY / JONQUILLE,45.497827,-75.452419, , 
-8399364.29360831,5700259.93336422,3176,1418,COX COUNTRY / JONQUILLE,45.497965,-75.452774, , 
-8398945.84360163,5699800.01444393,3177,1421,WILHAVEN / COX COUNTRY,45.495069,-75.449015, , 
-8398974.56403447,5699780.32233154,3178,1420,COX COUNTRY / WILHAVEN,45.494945,-75.449273, , 
-8398546.09523319,5699984.86826105,3179,1423,WILHAVEN / AD. 1601,45.496233,-75.445424, , 
-8398532.06897759,5699963.2699947,3180,1422,WILHAVEN / AD. 1592,45.496097,-75.445298, , 
-8397153.71081364,5700472.27201913,3181,1425,WILHAVEN / O'TOOLE,45.499302,-75.432916, , 
-8397146.92032239,5700447.81382651,3182,1424,WILHAVEN / O'TOOLE,45.499148,-75.432855, , 
-8396859.71594097,5700519.75908269,3183,1427,WILHAVEN / GEORGES VANIER,45.499601,-75.430275, , 
-8396862.83288768,5700492.75964701,3184,1426,WILHAVEN / GEORGES VANIER,45.499431,-75.430303, , 
-8396553.1419616,5700537.07038954,3185,1429,WILHAVEN / JULES-LÉGER,45.49971,-75.427521, , 
-8396550.69293192,5700511.34146434,3186,1428,WILHAVEN / JULES-LÉGER,45.499548,-75.427499, , 
-8396273.28466868,5700481.95963784,3187,1430,WILHAVEN / GAUTHIER,45.499363,-75.425007, , 
-8396289.31468062,5700459.24844887,3188,1431,WILHAVEN / GAUTHIER,45.49922,-75.425151, , 
-8395940.88466928,5700411.76156271,3189,1433,WILHAVEN / SHALOM,45.498921,-75.422021, , 
-8395945.56008782,5700386.03299898,3190,1432,WILHAVEN / SHALOM,45.498759,-75.422063, , 
-8395630.41460986,5700407.47344468,3191,1435,WILHAVEN / QUIGLEY HILL,45.498894,-75.419232, , 
-8395652.12191049,5700387.77997797,3192,1434,WILHAVEN / QUIGLEY HILL,45.49877,-75.419427, , 
-8395352.67248072,5700412.3968021,3193,1437,WILHAVEN / CUMBERLAND RIDGE,45.498925,-75.416737, , 
-8395357.23657977,5700386.66823108,3194,1436,WILHAVEN / CUMBERLAND RIDGE,45.498763,-75.416778, , 
-8394955.48440843,5700499.90626316,3195,1439,WILHAVEN / MILLBURN,45.499476,-75.413169, , 
-8395015.70827287,5700472.11278439,3196,1438,WILHAVEN / WISHBOURNE,45.499301,-75.41371, , 
-8394537.14562332,5700568.5168213,3197,1440,WILHAVEN / MILLBURN,45.499908,-75.409411, , 
-8394541.82104341,5700539.92902522,3198,1441,WILHAVEN / MILLBURN,45.499728,-75.409453, , 
-8394216.32280596,5700698.43349907,3199,1443,WILHAVEN / ROYAL MAPLE,45.500726,-75.406529, , 
-8394213.87377842,5700671.27470207,3200,1442,WILHAVEN / ROYAL MAPLE,45.500555,-75.406507, , 
-8393929.34113238,5700851.69948718,3201,1444,WILHAVEN / MINOGUE,45.501691,-75.403951, , 
-8393912.53189049,5700832.95799135,3202,1445,WILHAVEN / MINOGUE,45.501573,-75.4038, , 
-8393685.44008813,5700982.73210366,3203,1446,WILHAVEN / AD. 2525,45.502516,-75.40176, , 
-8393655.71778418,5700966.69041048,3204,1447,WILHAVEN / AD. 2530,45.502415,-75.401493, , 
-8393148.21214055,5700889.65890617,3205,1449,WILHAVEN / DUNNING,45.50193,-75.396934, , 
-8393118.48983017,5700880.60576915,3206,1448,WILHAVEN / DUNNING,45.501873,-75.396667, , 
-8393197.30399709,5701216.53094307,3207,1450,DUNNING / AD. 1452,45.503988,-75.397375, , 
-8393170.69863238,5701228.60224812,3208,1451,DUNNING / AD. 1450,45.504064,-75.397136, , 
-8393513.89652793,5701966.57113124,3209,1452,DUNNING / BRICKLAND,45.50871,-75.400219, , 
-8393678.31547142,5702343.36220238,3210,6582,1237 DUNNING RD.,45.511082,-75.401696, , 
-8393562.65448125,5702029.95098044,3211,1453,DUNNING / BRICKLAND,45.509109,-75.400657, , 
-8393697.01715203,5702325.09414077,3212,6581,1240 DUNNING RD.,45.510967,-75.401864, , 
-8393797.31604727,5702600.86641505,3213,1454,DUNNING / CUMBERLAND PARK & RIDE,45.512703,-75.402765, , 
-8393831.60246179,5702591.33497323,3214,1455,DUNNING / CUMBERLAND PARK & RIDE,45.512643,-75.403073, , 
-8393928.89572981,5702879.98330578,3215,1456,DUNNING / AD. 1115,45.51446,-75.403947, , 
-8394631.9897928,5703252.68227811,3216,3691,CAMERON / OLD MONTRÉAL,45.516806,-75.410263, , 
-8393965.96513255,5702877.6003699,3217,1457,DUNNING / AD. 1110,45.514445,-75.40428, , 
-8394713.14166817,5703468.27015038,3218,3692,CAMERON / REGIONAL ROAD 174,45.518163,-75.410992, , 
-8394170.45905185,5703552.31429023,3219,3693,REGIONAL ROAD 174 / FAUBER,45.518692,-75.406117, , 
-8394305.71230764,5703352.61145702,3220,3696,OLD MONTRÉAL / GLASFORD,45.517435,-75.407332, , 
-8394128.15767615,5703290.17544903,3221,1458,DUNNING / MARKET,45.517042,-75.405737, , 
-8392035.23966661,5703711.66625235,3222,1122,R.R. 174 / EAST SHORE,45.519695,-75.386936, , 
-8391575.7127596,5703659.39581203,3223,313,R.R. 174 / MORIN,45.519366,-75.382808, , 
-8394142.8518552,5703280.32553328,3224,1459,DUNNING / MARKET,45.51698,-75.405869, , 
-8390928.50109925,5703578.84591411,3225,3695,KINSELLA / OLD MONTRÉAL,45.518859,-75.376994, , 
-8393817.79882879,5703397.41313768,3226,1460,OLD MONTRÉAL / PETER HARKNESS,45.517717,-75.402949, , 
-8393545.17731632,5703432.20608684,3227,1462,OLD MONTRÉAL / BARNETT,45.517936,-75.4005, , 
-8393118.48969315,5703476.37249753,3228,1464,OLD MONTRÉAL / AD. 2811,45.518214,-75.396667, , 
-8392660.85526716,5703498.61452937,3229,1466,OLD MONTRÉAL / AD. 2907,45.518354,-75.392556, , 
-8392043.36601327,5703533.09007836,3230,1468,OLD MONTRÉAL / PIERRETTE,45.518571,-75.387009, , 
-8391608.77468327,5703536.90305664,3231,1470,OLD MONTRÉAL / PIERRETTE,45.518595,-75.383105, , 
-8401063.02936882,5699738.39798415,3232,239,FAMILLE-LAPORTE / OLD MONTRÉAL,45.494681,-75.468034, , 
-8401346.67152652,5700111.60131079,3233,240,DE LA FAMILLE-LAPORTE / DE LA MINOTERIE RIDGE,45.497031,-75.470582, , 
-8401335.31693482,5700161.78642225,3234,241,DE LA FAMILLE-LAPORTE / MISHAWASHKODE,45.497347,-75.47048, , 
-8401336.76408939,5700427.32753241,3235,242,DE LA FAMILLE-LAPORTE / DE LA BAIE DES CASTORS,45.499019,-75.470493, , 
-8401334.98297681,5700378.25265425,3236,243,DE LA FAMILLE-LAPORTE / DU CARTOGRAPHE,45.49871,-75.470477, , 
-8401128.81920952,5700631.09438461,3237,675,FAMILLE-LAPORTE /  HONFLEUR,45.500302,-75.468625, , 
-8401102.21384373,5700608.38280808,3238,29,FAMILLE-LAPORTE / GÉOGRAPHE,45.500159,-75.468386, , 
-8400828.59044863,5700418.27480147,3239,245,CARDINAL CREEK / OLD MONTRÉAL,45.498962,-75.465928, , 
-8400816.56793978,5700434.95077219,3240,244,CARDINAL CREEK / OLD MONTRÉAL,45.499067,-75.46582, , 
-8391107.61420068,5703609.98543375,3241,1472,OLD MONTRÉAL / KINSELLA,45.519055,-75.378603, , 
-8429629.85427505,5685962.58481724,3242,8045,TOM BROWN ARENA,45.407868,-75.724654,Y, 
-8430049.75140524,5685683.52136396,3243,7333,SCOTT / STIRLING,45.406108,-75.728426, , 
-8430159.51242293,5685650.2248009,3244,7332,SCOTT / HINCHEY,45.405898,-75.729412, , 
-8430465.64102172,5685470.58310091,3245,8050,SCOTT / PARKDALE,45.404765,-75.732162, , 
-8430392.72675541,5685492.30469039,3246,7334,SCOTT / PARKDALE,45.404902,-75.731507, ,Y
-8430594.43767207,5685347.38844374,3247,7335,SCOTT / HOLLAND,45.403988,-75.733319, , 
-8429222.53615761,5685717.76717498,3248,8027,SOMERSET W / BAYSWATER,45.406324,-75.720995,Y,Y
-8429360.12708569,5685679.55525424,3249,7336,SOMERSET W / WELLINGTON,45.406083,-75.722231,Y,Y
-8429407.66052377,5685615.81569346,3250,8042,WELLINGTON / SOMERSET W,45.405681,-75.722658, , 
-8429599.13009478,5685372.27771897,3251,8040,WELLINGTON / MERTON,45.404145,-75.724378,Y,Y
-8429587.99814433,5685346.43381314,3252,8041,WELLINGTON / MELROSE,45.403982,-75.724278,Y,Y
-8429844.58958226,5685028.38673569,3253,7339,WELLINGTON / CARRUTHERS,45.401976,-75.726583,Y,Y
-8429883.99668192,5685018.39850587,3254,7338,WELLINGTON / MCCORMICK,45.401913,-75.726937,Y,Y
-8430024.48187882,5684905.67395974,3255,6897,WELLINGTON / PARKDALE,45.401202,-75.728199, ,Y
-8430150.49554197,5684808.3293062,3256,2302,WELLINGTON / PARKDALE,45.400588,-75.729331,Y,Y
-8430389.16452958,5684683.71726704,3257,7341,WELLINGTON / HOLLAND,45.399802,-75.731475, , 
-8430672.47261956,5685246.3921584,3258,5000,HOLLAND / SCOTT,45.403351,-75.73402,Y, 
-8430572.06245341,5684952.44618067,3259,7351,HOLLAND / SPENCER,45.401497,-75.733118, , 
-8430562.71161626,5684974.95944747,3260,1597,HOLLAND / SPENCER,45.401639,-75.733034, , 
-8430480.22387306,5684736.82842436,3261,779,HOLLAND / WELLINGTON,45.400137,-75.732293, , 
-8430451.39212495,5684725.57197187,3262,778,HOLLAND / WELLINGTON,45.400066,-75.732034, , 
-8430256.69433676,5685081.8180956,3263,880,PARKDALE / ARMSTRONG,45.402313,-75.730285, , 
-8430124.33546166,5684807.69505295,3264,882,PARKDALE / WELLINGTON,45.400584,-75.729096, , 
-8430256.69433697,5685162.67714581,3265,883,PARKDALE / OXFORD,45.402823,-75.730285, , 
-8430112.5355957,5684825.13460563,3266,881,PARKDALE / WELLINGTON,45.400694,-75.72899, , 
-8430972.81254452,5685237.51425367,3267,3011,TUNNEY'S PASTURE A,45.403295,-75.736718, , 
-8430941.19781697,5685253.21054801,3268,3011,TUNNEY'S PASTURE B,45.403394,-75.736434, , 
-8430912.9226733,5685269.69962816,3269,3011,TUNNEY'S PASTURE C,45.403498,-75.73618, , 
-8430936.85636531,5685339.30331453,3270,3011,TUNNEY'S PASTURE D,45.403937,-75.736395, , 
-8430965.57678797,5685330.26599386,3271,3011,TUNNEY'S PASTURE E,45.40388,-75.736653, , 
-8431043.38909421,5685296.97060093,3272,3011,TUNNEY'S PASTURE F,45.40367,-75.737352, , 
-8431067.43409839,5685286.18925885,3273,3011,TUNNEY'S PASTURE G,45.403602,-75.737568, , 
-8430792.02973227,5685315.83738521,3274,3011,TUNNEY'S PASTURE O-TRAIN,45.403789,-75.735094, , 
-8430808.95029101,5685302.36064386,3275,3011,TUNNEY'S PASTURE O-TRAIN EAST / EST,45.403704,-75.735246, , 
-8428624.63913506,5685258.59388385,3276,8033,GLADSTONE / LORETTA,45.403428,-75.715624, , 
-8428649.1294331,5685233.22606133,3277,8038,GLADSTONE / LORETTA,45.403268,-75.715844, , 
-8428878.78159447,5685154.11111356,3278,7353,GLADSTONE / BAYSWATER,45.402769,-75.717907, , 
-8428870.65527432,5685136.19520813,3279,7354,GLADSTONE / BAYSWATER,45.402656,-75.717834, , 
-8429286.09967534,5684945.46600215,3280,8034,GLADSTONE / FAIRMONT,45.401453,-75.721566, , 
-8429313.37295483,5684914.39151086,3281,8037,GLADSTONE / FAIRMONT,45.401257,-75.721811, ,Y
-8429674.38208043,5684788.03442333,3282,1807,GLADSTONE / ROSEMOUNT,45.40046,-75.725054, , 
-8429628.96372757,5684781.85116716,3283,7356,GLADSTONE / SHERBROOKE,45.400421,-75.724646, ,Y
-8430007.11603757,5684638.6909233,3284,8035,GLADSTONE / PARKDALE,45.399518,-75.728043, , 
-8430023.03472466,5684611.73945493,3285,8999,PARKDALE / GLADSTONE,45.399348,-75.728186,Y, 
-8429995.76144913,5684490.14145038,3286,6888,PARKDALE / TYNDALL,45.398581,-75.727941, , 
-8429950.67705528,5684439.72700421,3287,8036,PARKDALE / SIMS,45.398263,-75.727536, , 
-8429880.8797343,5684304.97297022,3288,8071,PARKDALE / WESTMOUNT,45.397413,-75.726909, , 
-8429881.54765106,5684235.06032782,3289,8091,PARKDALE / HIGHWAY 417,45.396972,-75.726915, , 
-8429827.44637823,5684093.33414821,3290,8073,PARKDALE / SHERWOOD,45.396078,-75.726429, , 
-8429772.45454974,5684050.05566755,3291,7357,PARKDALE / SHERWOOD,45.395805,-75.725935, , 
-8429643.88053705,5683673.55871204,3292,7359,PARKDALE / RUSKIN,45.39343,-75.72478, , 
-8429604.25079832,5683650.41445318,3293,8070,PARKDALE / RUSKIN,45.393284,-75.724424,Y, 
-8429559.05508466,5683474.45757513,3294,8075,PARKDALE / INGLEWOOD,45.392174,-75.724018, , 
-8429508.40471627,5683418.34218622,3295,7360,PARKDALE / INGLEWOOD,45.39182,-75.723563,Y, 
-8429499.49916037,5683309.91712532,3296,7361,PARKDALE / CARLING,45.391136,-75.723483,Y, 
-8430423.56225213,5684661.20481538,3297,1785,HOLLAND / WELLINGTON,45.39966,-75.731784,Y,Y
-8430443.71107987,5684635.68014011,3298,2300,HOLLAND / WELLINGTON,45.399499,-75.731965,Y,Y
-8430341.96506483,5684412.93591541,3299,4871,HOLLAND / BYRON,45.398094,-75.731051, , 
-8430336.73304888,5684454.94766642,3300,5853,HOLLAND / BYRON,45.398359,-75.731004, , 
-8430201.03458878,5684071.77547771,3301,6438,HOLLAND / SHERWOOD,45.395942,-75.729785, , 
-8430168.19533901,5684063.53188705,3302,5852,HOLLAND / HIGHWAY 417,45.39589,-75.72949, , 
-8430046.63445449,5683781.67238696,3303,7362,HOLLAND / KENILWORTH,45.394112,-75.728398, , 
-8430048.7495246,5683700.35024234,3304,2306,HOLLAND / KENILWORTH,45.393599,-75.728417, , 
-8429976.50317472,5683531.36715138,3305,322,HOLLAND / RUSKIN,45.392533,-75.727768, , 
-8429934.0904487,5683498.07808174,3306,7363,HOLLAND / RUSKIN,45.392323,-75.727387, , 
-8429805.40510742,5683130.32231816,3307,2305,HOLLAND / CARLING,45.390003,-75.726231, , 
-8429783.92044783,5683151.56287884,3308,5677,HOLLAND / CARLING,45.390137,-75.726038, , 
-8429740.28320928,5683108.28895361,3309,8017,CARLING / HOLLAND,45.389864,-75.725646,Y, 
-8429699.54027813,5683057.88226031,3310,2391,CARLING / HOLLAND,45.389546,-75.72528,Y,Y
-8429459.09019023,5683228.28202813,3311,2390,CARLING / PARKDALE,45.390621,-75.72312,Y,Y
-8429506.84624868,5683255.2295823,3312,1324,CARLING / PARKDALE,45.390791,-75.723549,Y, 
-8429252.59252675,5683410.25685292,3313,8016,CARLING / TOH Civic Campus,45.391769,-75.721265,Y, 
-8429226.54376772,5683378.23639472,3314,8020,CARLING / TOH Civic Campus,45.391567,-75.721031,Y,Y
-8429012.25374685,5683563.38457404,3315,7365,CARLING / MELROSE SOUTH,45.392735,-75.719106,Y, 
-8429008.35756457,5683520.7428866,3316,3644,CARLING / MELROSE SOUTH,45.392466,-75.719071,Y,Y
-8428730.50411558,5683733.15965073,3317,8015,CARLING / MAPLE,45.393806,-75.716575, , 
