OBJECTID,FACILITY_TYPE,LENGTH_M,COORDINATES
58553,"Paved Shoulder",56,45.27075330124568,-75.85192441978195
58554,"Paved Shoulder",2760,45.212366919875166,-75.80989691618252
58555,"Bike Lane",155,45.30541766503404,-75.9115504794477
58556,"Paved Shoulder",93,45.33495063681495,-75.84052291595764
58557,"Paved Shoulder",2081,45.325187906166825,-75.84381260132533
58558,"Paved Shoulder",256,45.31853577598535,-75.84189961736821
58559,"Bike Lane",260,45.33618284349001,-75.79960324261438
58560,"Bike Lane",815,45.29504009302052,-75.8973780852986
58561,"Bike Lane",606,45.30139646919513,-75.90658086185371
58562,"Bike Lane",182,45.3043308248175,-75.91019726808348
58563,"Bike Lane",167,45.289356499179384,-75.89077822309329
58564,"Bike Lane",315,45.30268250439297,-75.90816138651068
58565,"Bike Lane",684,45.290639679180046,-75.89228694361297
58566,"Bike Lane",61,45.304040971335795,-75.90983047427487
58567,"Paved Shoulder",902,45.28327410232206,-75.70280283575651
58568,"Bike Lane",220,45.26864047089265,-75.73484018136944
58569,"Paved Shoulder",2765,45.294620279985864,-75.83471780765724
58570,"Paved Shoulder",214,45.336428549235514,-75.8408885203968
58571,"Paved Shoulder",870,45.28722191552509,-75.88823806954079
58572,"Bike Lane",97,45.303579086295166,-75.90926144364467
58573,"Bike Lane",478,45.296904069417934,-75.90103039719027
58574,"Paved Shoulder",653,45.16597401657674,-75.94092377227089
58575,"Paved Shoulder",265,45.27029696322266,-75.85401006712318
58576,"Paved Shoulder",691,45.271376933316844,-75.85036168176761
58577,"Bike Lane",127,45.27128879028068,-75.73691673147178
58578,"Bike Lane",136,45.269857246023214,-75.7357960858498
58579,"Bike Lane",122,45.270640885294576,-75.7364117435348
58580,"Paved Shoulder",453,45.32808384913845,-75.59816515355912
58581,"Paved Shoulder",638,45.32604980067845,-75.59698554791177
58582,"Paved Shoulder",562,45.26460217946115,-75.7093847666904
58583,"Bike Lane",171,45.334486132309046,-75.80320933348975
58584,"Paved Shoulder",280,45.312083984434274,-75.804029452225
58585,"Bike Lane",104,45.34302658211591,-75.80733533781051
58586,"Paved Shoulder",652,45.31997352139857,-75.83842626245755
58587,"Bike Lane",778,45.33888311954802,-75.8100583497273
58588,"Bike Lane",264,45.27780462526205,-75.86370742553103
58589,"Bike Lane",19,45.28926397151735,-75.89066810850409
58590,"Paved Shoulder",361,45.25056818522693,-75.90779854528932
58591,"Paved Shoulder",22,45.138261100948455,-75.72453465902268
58592,"Bike Lane",1608,45.28882760296916,-75.67175325786705
58593,"Paved Shoulder",590,45.31469641281078,-75.62044225599938
58594,"Paved Shoulder",1225,45.3307346876624,-75.83818614457873
58595,"Bike Lane",206,45.33762886959743,-75.7976842713859
58596,"Bike Lane",213,45.34370136725527,-75.75757891455947
58597,"Paved Shoulder",589,45.26791144114808,-75.93443745262593
58598,"Bike Lane",157,45.27705924572174,-75.9215178040563
58599,"Paved Shoulder",818,45.13545675637615,-75.72106357056147
58600,"Paved Shoulder",501,45.268742237925665,-75.83055989877083
58601,"Paved Shoulder",356,45.27006350476726,-75.85562181452448
58602,"Paved Shoulder",245,45.262232786802855,-75.7102968854872
58603,"Bike Lane",563,45.267691542438385,-75.7343417601172
58604,"Bike Lane",144,45.26304066744004,-75.7348516456691
58605,"Bike Lane",226,45.27966311830393,-75.91736198734618
58606,"Paved Shoulder",288,45.25215455412069,-75.90511292933951
58607,"Bike Lane",71,45.27864827463447,-75.91900341328784
58608,"Paved Shoulder",1171,45.2614627953489,-75.82152201696928
58609,"Bike Lane",451,45.27279495182814,-75.68811464514093
58610,"Paved Shoulder",173,45.263167527719915,-75.71013101695986
58611,"Bike Lane",602,45.27137287403038,-75.70791960458054
58612,"Paved Shoulder",408,45.272655917778984,-75.70416228861532
58613,"Paved Shoulder",250,45.27130922898289,-75.70461441968096
58614,"Bike Lane",1223,45.26853117392776,-75.93831168432541
58615,"Bike Lane",26,45.274613240930606,-75.92541721104159
58616,"Bike Lane",137,45.27846073606312,-75.9192857394086
58617,"Bike Lane",423,45.275729179884024,-75.92364707538435
58618,"Paved Shoulder",222,45.16796533051213,-75.94328317580506
58619,"Paved Shoulder",3071,45.23409216304738,-75.69867958297543
58620,"Bike Lane",516,45.27840393208296,-75.67462331052111
58621,"Bike Lane",291,45.27463401537311,-75.68380190263214
58622,"Bike Lane",68,45.3421024114074,-75.7566300205316
58623,"Bike Lane",149,45.279380108892006,-75.91781053503216
58624,"Bike Lane",196,45.277880443282754,-75.92019662122522
58625,"Paved Shoulder",492,45.30074563242388,-75.70477667159093
58626,"Bike Lane",289,45.2641419882501,-75.73520255816179
58627,"Paved Shoulder",1618,45.256497153956786,-75.70851619821862
58628,"Bike Lane",311,45.27308460279065,-75.73786024818436
58629,"Bike Lane",347,45.3408109218237,-75.78839390100573
58630,"Bike Lane",359,45.34826365424849,-75.76033960451423
58631,"Paved Shoulder",158,45.267401094524196,-75.93087120472835
58632,"Bike Lane",327,45.267288184480776,-75.93769456867466
58633,"Paved Shoulder",155,45.36907966686825,-75.95041522783245
58634,"Paved Shoulder",265,45.36853632131721,-75.94970558121588
58635,"Bike Lane",206,45.34249990525339,-75.75686726469984
58636,"Bike Lane",413,45.26810164653839,-75.93960901778398
58637,"Bike Lane",470,45.27348853907945,-75.92723835663394
58638,"Paved Shoulder",1001,45.29183933360885,-75.92408307450413
58639,"Paved Shoulder",142,45.29413832565643,-75.92700413709328
58640,"Bike Lane",261,45.26667838897914,-75.9403434156816
58641,"Paved Shoulder",1553,45.464325425655495,-76.19073256947104
58642,"Paved Shoulder",1045,45.46738040538302,-76.1857794700985
58643,"Paved Shoulder",997,45.4642405181165,-76.07726687797361
58644,"Paved Shoulder",2025,45.45410256281796,-76.20718015728296
58645,"Paved Shoulder",1969,45.44349839998273,-76.22414669015639
58646,"Bike Lane",452,45.341253521973364,-75.75616900782273
58647,"Bike Lane",242,45.339330133952885,-75.79193413728595
58648,"Bike Lane",61,45.3417411649985,-75.75643058555538
58649,"Paved Shoulder",1817,45.26637912049249,-75.81148537296346
58650,"Paved Shoulder",62,45.24693541580695,-75.71101300536371
58651,"Paved Shoulder",762,45.244902808173606,-75.7079766484994
58652,"Paved Shoulder",847,45.2188272488295,-75.71629680782999
58653,"Paved Shoulder",41,45.458514474456216,-76.20000803230906
58654,"Paved Shoulder",116,45.47399920520472,-76.09077687509347
58655,"Paved Shoulder",1805,45.31432714636229,-75.85183277545329
58656,"Paved Shoulder",2000,45.43948226023314,-76.23051909623682
58657,"Paved Shoulder",1048,45.47126786294236,-76.17933755597466
58658,"Paved Shoulder",59,45.46714699602237,-76.0811165308686
58659,"Paved Shoulder",205,45.458133091775785,-76.20061165346758
58660,"Paved Shoulder",1470,45.4684161591399,-76.08284434060461
58661,"Paved Shoulder",2133,45.30778341558394,-75.81456766697643
58662,"Paved Shoulder",214,45.3170209291216,-75.8454785315113
58663,"Paved Shoulder",59,45.31700261038421,-75.84552174676467
58664,"Bike Lane",35,45.346772214104,-75.75942336155197
58665,"Bike Lane",22,45.33289370866381,-75.8087308176038
58666,"Bike Lane",19,45.33336094483154,-75.81036335561404
58667,"Bike Lane",59,45.33342380666548,-75.81054568037905
58668,"Bike Lane",160,45.33569303716068,-75.80043861474316
58669,"Paved Shoulder",948,45.24327508806677,-75.71203727702706
58670,"Paved Shoulder",2920,45.233761211985566,-75.71435940856179
58671,"Paved Shoulder",911,45.16050129544493,-75.64675701974045
58672,"Paved Shoulder",467,45.1460529866185,-75.6805188252717
58673,"Paved Shoulder",1456,45.155939604214616,-75.74669249483762
58674,"Paved Shoulder",142,45.45927668578792,-76.19878103873383
58675,"Bike Lane",75,45.33719187748638,-75.7983276456907
58676,"Bike Lane",125,45.344947608254614,-75.75830223443299
58677,"Paved Shoulder",1305,45.31905680700416,-75.85594977506167
58678,"Paved Shoulder",49,45.31293800104793,-75.80189050604133
58679,"Paved Shoulder",998,45.149210613110284,-75.67288139004862
58680,"Paved Shoulder",985,45.16256020715885,-75.64050610002244
58681,"Paved Shoulder",1561,45.139804680923426,-75.72656085765502
58682,"Paved Shoulder",466,45.14375373139335,-75.68618497677406
58683,"Paved Shoulder",29,45.145265308823966,-75.68246435429323
58684,"Paved Shoulder",31,45.146832821910415,-75.6785735154391
58685,"Paved Shoulder",265,45.162179298721924,-75.64250888676185
58686,"Bike Lane",101,45.35900722031388,-75.93752884926768
58687,"Paved Shoulder",145,45.33552755328391,-75.84069483284178
58688,"Bike Lane",222,45.338896887393055,-75.7931772133997
58689,"Paved Shoulder",2172,45.30455142502088,-75.87552250922057
58690,"Paved Shoulder",1210,45.30337635306374,-75.82658348460612
58691,"Paved Shoulder",5,45.31295272468418,-75.80185358258822
58692,"Paved Shoulder",284,45.33924188182472,-75.89560771967263
58693,"Path",2127,45.41794738489047,-75.38665500351968
58694,"Path",739,45.48175518072997,-75.46182025307229
58695,"Path",47,45.28718143447161,-75.88345297668596
58696,"Path",196,45.366663215281065,-75.62617371889255
58697,"Path",544,45.4797807799153,-75.53373626397388
58698,"Path",304,45.37085269912301,-75.6188545475151
58699,"Paved Shoulder",756,45.261027203789475,-75.61344772885548
58700,"Bike Lane",178,45.42092931471072,-75.65208928811295
58701,"Cycle Track",23,45.4315755630003,-75.67739213741571
58702,"Cycle Track",23,45.42884539953979,-75.68349062201315
58703,"Bike Lane",21,45.44228793198316,-75.53841468261642
58704,"Cycle Track",112,45.41092745711338,-75.68444325842249
58705,"Path",750,45.32538802177247,-75.79019095378216
58706,"Path",277,45.33014313013995,-75.92454500978279
58707,"Path",698,45.45506591742598,-75.57702311020958
58708,"Path",547,45.34228563353208,-75.83270835182516
58709,"Path",30,45.285111406933936,-75.74673326167301
58710,"Path",83,45.330196574327985,-75.92284123447222
58711,"Path",5,45.48058802581939,-75.52457759273194
58712,"Path",59,45.327832657134735,-75.74232421861811
58713,"Paved Shoulder",823,45.25817847964176,-75.61977363454353
58714,"Paved Shoulder",543,45.26600531591297,-75.59986237026982
58715,"Suggested Route",27,45.431659357263094,-75.6815768825729
58716,"Suggested Route",766,45.39744718031709,-75.66818157965359
58717,"Path",115,45.34332968980053,-75.93503892411599
58718,"Path",263,45.48278721539613,-75.52827708813119
58719,"Path",412,45.469832602134574,-75.53500345339417
58720,"Path",526,45.47111237684391,-75.46663272726697
58721,"Path",72,45.270136466722676,-75.69465199628056
58722,"Path",141,45.29439756840126,-75.88717094554343
58723,"Path",60,45.327196201209915,-75.77370674440908
58724,"Paved Shoulder",554,45.26960204473188,-75.59381578583789
58725,"Paved Shoulder",276,45.279767352868944,-75.57009488592016
58726,"Bike Lane",253,45.2885064729086,-75.73426627468386
58727,"Bike Lane",171,45.28751149158282,-75.73683191074603
58728,"Bike Lane",35,45.28873341039952,-75.7340620058731
58729,"Bike Lane",33,45.28872563179523,-75.73415403468069
58730,"Bike Lane",152,45.36963039604611,-75.6083950108095
58731,"Suggested Route",16,45.48079588184572,-75.55253663636232
58732,"Suggested Route",15,45.44123373483747,-75.6693788982817
58733,"Suggested Route",115,45.44158252730256,-75.6703197119636
58734,"Paved Shoulder",2868,45.24099995030279,-75.65924557399175
58735,"Bike Lane",36,45.288439138507165,-75.73381631574458
58736,"Bike Lane",247,45.28978691668926,-75.73108648381816
58737,"Bike Lane",372,45.29180952778532,-75.72594021072692
58738,"Bike Lane",254,45.291005765037575,-75.72804949364158
58739,"Suggested Route",107,45.28798355132353,-75.73348549317488
58740,"Bike Lane",150,45.296632720669976,-75.71510768543051
58741,"Bike Lane",36,45.28838272308504,-75.73389069265684
58742,"Bike Lane",607,45.27566207621929,-75.68131867981079
58743,"Bike Lane",321,45.27474172779273,-75.68354927750963
58744,"Cycle Track",611,45.26745745367837,-75.75355417642237
58745,"Suggested Route",115,45.44089412870303,-75.66846354016002
58746,"Suggested Route",37,45.44898394836023,-75.52214403776266
58747,"Suggested Route",103,45.441270654946706,-75.66950618237095
58748,"Suggested Route",113,45.44056359813209,-75.6675608339108
58749,"Suggested Route",223,45.43992070299287,-75.66578076647976
58750,"Suggested Route",192,45.438727371707834,-75.65645465123613
58751,"Suggested Route",203,45.37116955851743,-75.69492100038563
58752,"Suggested Route",976,45.350223053645955,-75.75300764140351
58753,"Bike Lane",118,45.28857132347978,-75.73415588880344
58754,"Suggested Route",41,45.28905130400721,-75.7343634957538
58755,"Paved Shoulder",478,45.28909384085942,-75.72598719441291
58756,"Paved Shoulder",1078,45.29363601557062,-75.72286018496003
58757,"Paved Shoulder",628,45.29465843212468,-75.7291371621095
58758,"Suggested Route",332,45.29549215554417,-75.71414476061622
58759,"Cycle Track",1505,45.26059913020603,-75.7735078717202
58761,"Cycle Track",1174,45.26085815759112,-75.76235538718088
58762,"Suggested Route",96,45.43534068429125,-75.65480518088111
58763,"Suggested Route",90,45.43477326336002,-75.65473696461505
58764,"Suggested Route",239,45.43739885592658,-75.65568196624281
58765,"Suggested Route",96,45.439232084306674,-75.65656216879586
58766,"Suggested Route",383,45.43352212010419,-75.65469173893209
58767,"Paved Shoulder",1463,45.25243721171761,-75.63271725196157
58768,"Suggested Route",16,45.37485283699333,-75.7557265102902
58769,"Bike Lane",149,45.29647283198939,-75.71523857715394
58770,"Bike Lane",369,45.2806450936967,-75.66699104959406
58771,"Bike Lane",146,45.29652912878044,-75.71528882352104
58772,"Bike Lane",158,45.281564293971506,-75.66748003494256
58773,"Bike Lane",109,45.29633231409553,-75.71478663203955
58774,"Bike Lane",705,45.28392053956679,-75.66845246123762
58775,"Bike Lane",111,45.296355399698506,-75.71469412083664
58776,"Suggested Route",96,45.291488970104794,-75.74839045086178
58777,"Paved Shoulder",462,45.28281762858862,-75.66134720056527
58778,"Bike Lane",245,45.28027758387378,-75.6679507144222
58779,"Suggested Route",563,45.47129240738905,-75.49158135035044
58780,"Suggested Route",128,45.43622340036323,-75.65491982747093
58781,"Suggested Route",100,45.4341427722973,-75.65465691124852
58782,"Suggested Route",49,45.44206139915073,-75.67153038135348
58783,"Suggested Route",47,45.448402828275505,-75.489706972391
58784,"Suggested Route",11,45.43808551396934,-75.656055183904
58785,"Paved Shoulder",1078,45.288306479858115,-75.55011012957475
58787,"Paved Shoulder",526,45.274437534977594,-75.78672602866213
58788,"Paved Shoulder",527,45.28275240863571,-75.83809430621397
58789,"Paved Shoulder",654,45.27536613024052,-75.84040176466684
58790,"Suggested Route",106,45.27701376172221,-75.84793703988257
58791,"Suggested Route",305,45.281864172613936,-75.86669000205589
58792,"Suggested Route",174,45.28115075382119,-75.8675239755078
58793,"Suggested Route",121,45.286246350183816,-75.85095396618725
58794,"Suggested Route",64,45.29423286186954,-75.85682095942757
58795,"Unknown",86,45.29424050385271,-75.85681308120255
58796,"Paved Shoulder",1453,45.2772747540721,-75.87623640935999
58797,"Suggested Route",402,45.44396663121313,-75.6603928762215
58798,"Suggested Route",107,45.43960852898605,-75.66492894440148
58799,"Suggested Route",88,45.439351445363414,-75.66422971734389
58800,"Suggested Route",12,45.43932370328627,-75.66412786995024
58801,"Suggested Route",51,45.43928659091719,-75.66397503148612
58802,"Paved Shoulder",755,45.23429388375024,-75.67503546386166
58803,"Paved Shoulder",1618,45.250713219382575,-75.63678202531595
58804,"Suggested Route",398,45.40810306967089,-75.74010060518046
58805,"Suggested Route",147,45.416883680619826,-75.71036902110282
58806,"Suggested Route",1275,45.44237306103349,-75.6189388831506
58807,"Suggested Route",611,45.34725880638982,-75.75801612730321
58808,"Paved Shoulder",559,45.28504616347326,-75.88564919585887
58809,"Bike Lane",843,45.28867121945484,-75.90315017781735
58810,"Bike Lane",900,45.28497963270822,-75.90894842119235
58811,"Bike Lane",364,45.281647420073305,-75.91421820814358
58812,"Suggested Route",329,45.280326481068464,-75.9128297217348
58813,"Bike Lane",305,45.2807101947118,-75.91570649288886
58814,"Suggested Route",283,45.2801470691551,-75.92532310532906
58815,"Unknown",6,45.28066852005851,-75.93335704344383
58816,"Suggested Route",410,45.285997788713395,-75.92490130947225
58817,"Suggested Route",409,45.28444598127433,-75.92735553467624
58818,"Suggested Route",154,45.439405162074195,-75.662963488052
58819,"Suggested Route",217,45.43965582887661,-75.65911231430924
58820,"Suggested Route",88,45.43954414883085,-75.66105686955702
58821,"Suggested Route",54,45.43935295559899,-75.66320712193685
58822,"Suggested Route",276,45.43983558789095,-75.65664265245543
58823,"Paved Shoulder",487,45.27302895409409,-75.59587689390051
58824,"Paved Shoulder",1482,45.17673113306181,-75.62508335879566
