COURT_TYPE,SPORT_TYPE,NAME,PARK_NAME,ADDRESS,LATITUDE,LONGITUDE,FIELD_SIZE,LIGHTS,ACCESSIBLE,WARD
"Sports Field","soccer","Sports Field - Mini East","Briargreen Park","9 Parkfield Crescent, Nepean","45.33719559170813","-75.77856718250206","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini West","Briargreen Park","9 Parkfield Crescent, Nepean","45.33721510115573","-75.77914770168643","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field #9","Hornets Nest Park","1660 Bearbrook Road, Gloucester","45.4409722849874","-75.57712828047147","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Irwin Gate Park","345 Pickford Drive, Kanata","45.30411322302604","-75.88064310666435","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field","Richelieu Park","300 Pères-Blancs Avenue","45.444382530054014","-75.65867758810224","full","yes/oui","no/non",""
"Sports Field","soccer","Sports Field","Joe Jamieson Park","6940 Bilberry Drive, Gloucester","45.48017359071025","-75.52445473194717","mini","no/non","no/non",""
"Sports Field","football","Sports Field #1 Football","Brewer Park","100 Brewer Way, Ottawa","45.38829852748095","-75.68971459406929","full","no/non","no/non",""
"Sports Field","football","Sports Field #3 Football","Brewer Park","100 Brewer Way, Ottawa","45.384715972014696","-75.68837244096622","full","no/non","no/non",""
"Sports Field","football","Sports Field - Multi-use","McKellar Park","539 Wavell Avenue, Ottawa","45.38351863386738","-75.76530025871831","full","yes/oui","no/non",""
"Sports Field","soccer","Sports Field","Medhurst Park","72 Medhurst Drive / 403 Woodfield Drive","45.33526319863899","-75.74403580374164","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Millers Point Park","474 Lockmaster Crescent, Goulbourn","45.22665805897119","-75.69543234030999","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Merivale Gardens Park","25 Bie Street, Nepean","45.32188983827579","-75.74005336996619","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini West","Trappers Park","3580 Trapper's Road, Gloucester","45.34632080867534","-75.64582104887624","mini","no/non","no/non",""
"Sports Field","general open field","General Open Field","Meadowvale Terrace Park","1205 Trenton Avenue, Ottawa","45.3785197063518","-75.72375832147941","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Intermediate West","Larkin Park","76 Larkin Drive, Nepean","45.28200772995541","-75.76168984245484","int","no/non","no/non",""
"Sports Field","soccer","Sports Field","Larkin Park","76 Larkin Drive, Nepean","45.28211091982663","-75.7614456147836","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - #5","Leitrim Park","3290 Leitrim Road, Gloucester","45.33125805743118","-75.59163720508558","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini #3","Leitrim Park","3290 Leitrim Road, Gloucester","45.32966273140401","-75.59318413454756","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini #2","Leitrim Park","3290 Leitrim Road, Gloucester","45.330042704745445","-75.59224245488971","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini West","Lexington Park","1404 Lexington Street, Ottawa","45.36886092911049","-75.71289620927081","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini East","Lexington Park","1404 Lexington Street, Ottawa","45.36909144382239","-75.71237359908292","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Intermediate","Roy Park","6210 Meadowglen Drive, Gloucester","45.44996238278752","-75.52952128404851","int","no/non","no/non",""
"Sports Field","soccer","Sports Field - Intermediate","Jasmine Park","2040 Jasmine Crescent, Gloucester","45.44150410335947","-75.59173613475119","int","no/non","no/non",""
"Sports Field","soccer","Sports Field - Intermediate South","Sawmill Creek Pool Park","3380 D'Aoust Avenue, Gloucester","45.35082215760662","-75.63385504552403","int","no/non","no/non",""
"Sports Field","soccer","Sports Field","J.J. Clarke Park","75 Bridlewood Drive, Kanata","45.29326673893671","-75.86297352530009","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini West","J.J. Clarke Park","75 Bridlewood Drive, Kanata","45.29334028467671","-75.86320615033111","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Intermediate North 1","Langstaff Drive Soccer Fields","192 Langstaff Drive, West Carleton","45.34961719267114","-76.03541204763978","int","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini West 1","Trend-Arlington Park","50 Bellman Drive, Nepean","45.326361964470046","-75.784169797961","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Intermediate North 2","Langstaff Drive Soccer Fields","192 Langstaff Drive, West Carleton","45.34984616458011","-76.03504512896536","int","no/non","no/non",""
"Sports Field","soccer","Sports Field - #4","Leitrim Park","3290 Leitrim Road, Gloucester","45.33074611262717","-75.59280165166251","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Lincoln Heights Park","265 Britannia Road, Ottawa","45.368200248816386","-75.7918403073562","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini North","NCC Aubrey Moodie Park","595 Moodie Drive, Nepean","45.31207568279703","-75.82403498121305","mini","no/non","no/non",""
"Sports Field","general open field","General Open Field","Leslie Park","21 A Dayton Crescent","45.33412015922977","-75.78788926969996","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini East","Overbrook Park","33 Quill Street","45.425317423710574","-75.6555652696975","mini","no/non","no/non",""
"Sports Field","ultimate","Sports Field - Ultimate","Rickey Place Park","47 Rickey Place, Kanata","45.29095287098308","-75.88553253255124","int","no/non","no/non",""
"Sports Field","ultimate","Sports Field - Ultimate","Claudette Cain Park","660 River Road","45.27073626988117","-75.70034098295744","int","no/non","no/non",""
"Sports Field","soccer","Sports Field - East","Nepean Creek Park / Charmaine Hooper Fields","15 Colonnade Road North","45.345139669780025","-75.71623961299417","full","no/non","no/non",""
"Sports Field","general open field","General Open Field","London Terrace Park","355 London Terrace, Ottawa","45.4513091237866","-75.64968408038075","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Arcadia Park","175 Calvington Avenue","45.30501350874278","-75.93470384802343","mini","no/non","no/non",""
"Sports Field","cricket","Jim Siew Cricket Pitch #2","Lynda Lane Park","580 Smyth Road, Ottawa","45.39668333503508","-75.64461666589672","full","no/non","no/non",""
"Sports Field","ultimate","Sports Field - Ultimate 1","Lynda Lane Park","580 Smyth Road, Ottawa","45.39803297943943","-75.64591169248169","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Intermediate","Water Dragon Park","424 Chapman Mills Drive, Nepean","45.27189641274918","-75.72160307895818","int","no/non","no/non",""
"Sports Field","general open field","General Open Field","Luc Major Park","956 Bilberry Drive, Gloucester","45.4826152077044","-75.53365512527184","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Vista Park","720 Vistapark Drive, Cumberland","45.44941475169428","-75.47278603530643","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Foot Guards Park","226 Leamington Way, Nepean","45.26806585117813","-75.72963425295681","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini West","François Dupont Park","755 Champlain Street, Cumberland","45.489231766152926","-75.52153423350002","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini Centre","François Dupont Park","755 Champlain Street, Cumberland","45.48937674568412","-75.52093501139143","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Varley Park","56 Varley Drive, Kanata","45.331607625123134","-75.91014330628437","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Whitewood Avenue Park","5490 Whitewood Avenue, Rideau","45.22597278138473","-75.69218267129496","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field","Mattawa Park","94 Steeple Chase Drive, Kanata","45.29956444654498","-75.85446890770568","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Eugène Martineau Park ","710 Mikinak Road","45.45058194478664","-75.63137996682904","full","no/non","no/non",""
"Sports Field","soccer","Sports Field #2","Hornets Nest Park","1660 Bearbrook Road, Gloucester","45.445011893260194","-75.57826292903212","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Winterwood Park","1844 Johnston Road","45.36853393131888","-75.62765371640295","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Sweetvalley Park","180 Sweetvalley Drive","45.44196434272601","-75.48143287237998","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field","Cresthaven Park","28 Cresthaven Drive, Nepean","45.28350629288948","-75.70834395794098","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Tanglewood Park","30 Woodfield Drive, Nepean","45.33607520165344","-75.73167566815175","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field","Scisson's Park","96 Bridle Park Drive, Kanata","45.28282119594454","-75.84970955607531","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - West","CARDELREC Recreation Complex (Goulbourn)","1500 Shea Road, Goulbourn","45.261861987407855","-75.90649919421459","full","yes/oui","no/non",""
"Sports Field","soccer","Sports Field - Mini","Sieveright Park","2999 Sable Ridge Drive, Gloucester","45.35519879719674","-75.63520727053806","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - East Mini 1","CARDELREC Recreation Complex (Goulbourn)","1500 Shea Road, Goulbourn","45.26239311343491","-75.90611760784822","mini","yes/oui","no/non",""
"Sports Field","football","Sports Field #8 - Combo","Cumberland Millennium Sports Park","100 Millennium Boulevard","45.46741591796468","-75.4436629673073","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini South","Clarence Maheral Park","183 Old Colony Road / 170 Castlefrank Road, Kanata","45.29022201073888","-75.87936549302287","mini","no/non","no/non",""
"Sports Field","football","Sports Field - West","Mooney's Bay Park","2960 Riverside Drive, Ottawa","45.37047316121388","-75.69407411365154","full","yes/oui","no/non",""
"Sports Field","soccer","Sports Field","Marlborough Park","6836 Malakoff Road, Rideau","45.09051324584435","-75.75628396522964","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini North","Clarence Maheral Park","183 Old Colony Road / 170 Castlefrank Road, Kanata","45.29067200782728","-75.87925307335664","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini North","Beaverbrook Park","2500 Campeau Drive, Kanata","45.3209700743955","-75.89851505061435","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Intermediate","Devonian Park","171 Escarpment Crescent","45.321048677078544","-75.94069557773086","int","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini","Champlain Park","140 Carleton Avenue, Ottawa","45.404851073886995","-75.7455051511024","mini","no/non","no/non",""
"Sports Field","soccer","Colonnade Park Mini Field - Centre","Colonnade Park","2 Colonnade Road, Nepean","45.34052558960796","-75.72128532058767","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini West","Grenfell Glen Park","53 Avonlea Road, Nepean","45.31446650026964","-75.7316582264622","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini East","Grenfell Glen Park","53 Avonlea Road, Nepean","45.314668954421606","-75.73115559031464","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field","Grenfell Glen Park","53 Avonlea Road, Nepean","45.31456072274318","-75.73140920717724","full","no/non","no/non",""
"Sports Field","football","Barry Hawley Memorial Field","Leitrim Park","3290 Leitrim Road, Gloucester","45.33181573577152","-75.5951467971365","full","no/non","no/non",""
"Sports Field","general open field","General Open Field","Dutchie's Hole Park","154 Mann Avenue","45.41964722874968","-75.66769844233758","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field","Neill Nesbitt Park","70 Foxfield Drive, Nepean","45.2878659023718","-75.74729322791251","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Winterwood Park","1844 Johnston Road","45.367353835362685","-75.62780886084242","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Ledbury Park and Pavilion","1250 Ledbury Avenue, Ottawa","45.36445529459173","-75.65718401138162","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Valleystream Park","3412 Richmond Road, Nepean","45.33966679089576","-75.80786402779624","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - East","W.C. Levesque Fields","52 Riverstone Drive, Nepean","45.26341283813479","-75.72581081380014","full","no/non","no/non",""
"Sports Field","soccer","Sports Field","Uplands Riverside Park","3860 Riverside Drive, Ottawa","45.33787040530035","-75.69398012741495","full","no/non","no/non",""
"Sports Field","soccer","Sports Field - North","Mooney's Bay Park","2960 Riverside Drive, Ottawa","45.3714765297454","-75.69220467462951","full","yes/oui","no/non",""
"Sports Field","soccer","Sports Field - Mini East","Craig Henry Park","135 Craig Henry Drive, Nepean","45.33390836597733","-75.78070955935178","mini","no/non","no/non",""
"Sports Field","football","Sports Field - West","Craig Henry Park","135 Craig Henry Drive, Nepean","45.33319221580694","-75.78245425022861","full","no/non","no/non",""
"Sports Field","soccer","Sports Field #2 - Mini East","NCC Aubrey Moodie Park","595 Moodie Drive, Nepean","45.311070694959334","-75.8234855015167","mini","no/non","no/non",""
"Sports Field","soccer","Sports Field - Mini South","Chris Bracken Park","5545 South River Drive, Rideau","45.22756480868163","-75.67847135992331","mini","no/non","no/non",""
